region,period,agegroup,sex,population,deaths,region_idx,period_idx,age_idx,region_period_idx,cell_idx
Trujillo Alto,2015-2019,30-34,1,9217,27,71,8,8,638,24074
Trujillo Alto,2020-2024,30-34,1,9309,27,71,9,8,639,24075
Trujillo Alto,1980-1984,30-34,2,12239,7,71,1,8,631,24076
Trujillo Alto,1985-1989,30-34,2,12326,4,71,2,8,632,24077
Trujillo Alto,1990-1994,30-34,2,12976,12,71,3,8,633,24078
Trujillo Alto,1995-1999,30-34,2,14314,14,71,4,8,634,24079
Trujillo Alto,2000-2004,30-34,2,14616,5,71,5,8,635,24080
Trujillo Alto,2005-2009,30-34,2,13990,4,71,6,8,636,24081
Trujillo Alto,2010-2014,30-34,2,13487,9,71,7,8,637,24082
Trujillo Alto,2015-2019,30-34,2,10413,3,71,8,8,638,24083
Trujillo Alto,2020-2024,30-34,2,10068,8,71,9,8,639,24084
Trujillo Alto,1980-1984,35-39,1,9297,24,71,1,9,631,24085
Trujillo Alto,1985-1989,35-39,1,10180,45,71,2,9,632,24086
Trujillo Alto,1990-1994,35-39,1,11320,63,71,3,9,633,24087
Trujillo Alto,1995-1999,35-39,1,12770,42,71,4,9,634,24088
Trujillo Alto,2000-2004,35-39,1,13298,42,71,5,9,635,24089
Trujillo Alto,2005-2009,35-39,1,12416,31,71,6,9,636,24090
Trujillo Alto,2010-2014,35-39,1,11837,41,71,7,9,637,24091
Trujillo Alto,2015-2019,35-39,1,10458,30,71,8,9,638,24092
Trujillo Alto,2020-2024,35-39,1,8720,20,71,9,9,639,24093
Trujillo Alto,1980-1984,35-39,2,10426,9,71,1,9,631,24094
Trujillo Alto,1985-1989,35-39,2,12039,14,71,2,9,632,24095
Trujillo Alto,1990-1994,35-39,2,13616,21,71,3,9,633,24096
Trujillo Alto,1995-1999,35-39,2,15153,16,71,4,9,634,24097
Trujillo Alto,2000-2004,35-39,2,15560,17,71,5,9,635,24098
Trujillo Alto,2005-2009,35-39,2,14103,9,71,6,9,636,24099
Trujillo Alto,2010-2014,35-39,2,13434,11,71,7,9,637,24100
Trujillo Alto,2015-2019,35-39,2,12546,15,71,8,9,638,24101
Trujillo Alto,2020-2024,35-39,2,10496,9,71,9,9,639,24102
Trujillo Alto,1980-1984,40-44,1,7496,30,71,1,10,631,24103
Trujillo Alto,1985-1989,40-44,1,9231,38,71,2,10,632,24104
Trujillo Alto,1990-1994,40-44,1,10705,60,71,3,10,633,24105
Trujillo Alto,1995-1999,40-44,1,11860,54,71,4,10,634,24106
Trujillo Alto,2000-2004,40-44,1,12647,55,71,5,10,635,24107
Trujillo Alto,2005-2009,40-44,1,12689,27,71,6,10,636,24108
Trujillo Alto,2010-2014,40-44,1,11653,25,71,7,10,637,24109
Trujillo Alto,2015-2019,40-44,1,10745,28,71,8,10,638,24110
Trujillo Alto,2020-2024,40-44,1,10064,21,71,9,10,639,24111
Trujillo Alto,1980-1984,40-44,2,8124,10,71,1,10,631,24112
Trujillo Alto,1985-1989,40-44,2,10367,17,71,2,10,632,24113
Trujillo Alto,1990-1994,40-44,2,12150,13,71,3,10,633,24114
Trujillo Alto,1995-1999,40-44,2,13375,25,71,4,10,634,24115
Trujillo Alto,2000-2004,40-44,2,14378,25,71,5,10,635,24116
Trujillo Alto,2005-2009,40-44,2,14622,24,71,6,10,636,24117
Trujillo Alto,2010-2014,40-44,2,13181,17,71,7,10,637,24118
Trujillo Alto,2015-2019,40-44,2,12233,14,71,8,10,638,24119
Trujillo Alto,2020-2024,40-44,2,11867,15,71,9,10,639,24120
Trujillo Alto,1980-1984,45-49,1,6200,24,71,1,11,631,24121
Trujillo Alto,1985-1989,45-49,1,7805,35,71,2,11,632,24122
Trujillo Alto,1990-1994,45-49,1,9233,51,71,3,11,633,24123
Trujillo Alto,1995-1999,45-49,1,10450,57,71,4,11,634,24124
Trujillo Alto,2000-2004,45-49,1,11278,60,71,5,11,635,24125
Trujillo Alto,2005-2009,45-49,1,11502,57,71,6,11,636,24126
Trujillo Alto,2010-2014,45-49,1,11810,34,71,7,11,637,24127
Trujillo Alto,2015-2019,45-49,1,10843,38,71,8,11,638,24128
Trujillo Alto,2020-2024,45-49,1,10285,48,71,9,11,639,24129
Trujillo Alto,1980-1984,45-49,2,6755,23,71,1,11,631,24130
Trujillo Alto,1985-1989,45-49,2,8655,12,71,2,11,632,24131
Trujillo Alto,1990-1994,45-49,2,10615,25,71,3,11,633,24132
Trujillo Alto,1995-1999,45-49,2,12647,32,71,4,11,634,24133
Trujillo Alto,2000-2004,45-49,2,14014,26,71,5,11,635,24134
Trujillo Alto,2005-2009,45-49,2,14175,30,71,6,11,636,24135
Trujillo Alto,2010-2014,45-49,2,14252,21,71,7,11,637,24136
Trujillo Alto,2015-2019,45-49,2,12786,19,71,8,11,638,24137
Trujillo Alto,2020-2024,45-49,2,12093,15,71,9,11,639,24138
Trujillo Alto,1980-1984,50-54,1,4876,45,71,1,12,631,24139
Trujillo Alto,1985-1989,50-54,1,5966,59,71,2,12,632,24140
Trujillo Alto,1990-1994,50-54,1,7411,55,71,3,12,633,24141
Trujillo Alto,1995-1999,50-54,1,9291,75,71,4,12,634,24142
Trujillo Alto,2000-2004,50-54,1,10308,77,71,5,12,635,24143
Trujillo Alto,2005-2009,50-54,1,10573,59,71,6,12,636,24144
Trujillo Alto,2010-2014,50-54,1,10946,50,71,7,12,637,24145
Trujillo Alto,2015-2019,50-54,1,11390,48,71,8,12,638,24146
Trujillo Alto,2020-2024,50-54,1,10754,59,71,9,12,639,24147
Trujillo Alto,1980-1984,50-54,2,5320,18,71,1,12,631,24148
Trujillo Alto,1985-1989,50-54,2,6370,27,71,2,12,632,24149
Trujillo Alto,1990-1994,50-54,2,8170,31,71,3,12,633,24150
Trujillo Alto,1995-1999,50-54,2,10893,33,71,4,12,634,24151
Trujillo Alto,2000-2004,50-54,2,12393,35,71,5,12,635,24152
Trujillo Alto,2005-2009,50-54,2,12764,48,71,6,12,636,24153
Trujillo Alto,2010-2014,50-54,2,13363,45,71,7,12,637,24154
Trujillo Alto,2015-2019,50-54,2,14103,31,71,8,12,638,24155
Trujillo Alto,2020-2024,50-54,2,12880,23,71,9,12,639,24156
Trujillo Alto,1980-1984,55-59,1,4325,42,71,1,13,631,24157
Trujillo Alto,1985-1989,55-59,1,5170,47,71,2,13,632,24158
Trujillo Alto,1990-1994,55-59,1,6278,58,71,3,13,633,24159
Trujillo Alto,1995-1999,55-59,1,7708,68,71,4,13,634,24160
Trujillo Alto,2000-2004,55-59,1,9299,81,71,5,13,635,24161
Trujillo Alto,2005-2009,55-59,1,10062,86,71,6,13,636,24162
Trujillo Alto,2010-2014,55-59,1,10402,83,71,7,13,637,24163
Trujillo Alto,2015-2019,55-59,1,11087,65,71,8,13,638,24164
Trujillo Alto,2020-2024,55-59,1,11410,102,71,9,13,639,24165
Trujillo Alto,1980-1984,55-59,2,4474,22,71,1,13,631,24166
Trujillo Alto,1985-1989,55-59,2,5436,21,71,2,13,632,24167
Trujillo Alto,1990-1994,55-59,2,6865,28,71,3,13,633,24168
Trujillo Alto,1995-1999,55-59,2,8870,32,71,4,13,634,24169
Trujillo Alto,2000-2004,55-59,2,11172,50,71,5,13,635,24170
Trujillo Alto,2005-2009,55-59,2,12570,36,71,6,13,636,24171
Trujillo Alto,2010-2014,55-59,2,12905,39,71,7,13,637,24172
Trujillo Alto,2015-2019,55-59,2,13212,49,71,8,13,638,24173
Trujillo Alto,2020-2024,55-59,2,13956,37,71,9,13,639,24174
Trujillo Alto,1980-1984,60-64,1,3560,48,71,1,14,631,24175
Trujillo Alto,1985-1989,60-64,1,4228,75,71,2,14,632,24176
Trujillo Alto,1990-1994,60-64,1,5100,82,71,3,14,633,24177
Trujillo Alto,1995-1999,60-64,1,6225,96,71,4,14,634,24178
Trujillo Alto,2000-2004,60-64,1,7221,96,71,5,14,635,24179
Trujillo Alto,2005-2009,60-64,1,8612,103,71,6,14,636,24180
Trujillo Alto,2010-2014,60-64,1,9661,125,71,7,14,637,24181
Trujillo Alto,2015-2019,60-64,1,10130,98,71,8,14,638,24182
Trujillo Alto,2020-2024,60-64,1,10716,100,71,9,14,639,24183
Trujillo Alto,1980-1984,60-64,2,3407,24,71,1,14,631,24184
Trujillo Alto,1985-1989,60-64,2,4367,46,71,2,14,632,24185
Trujillo Alto,1990-1994,60-64,2,5576,53,71,3,14,633,24186
Trujillo Alto,1995-1999,60-64,2,7089,43,71,4,14,634,24187
Trujillo Alto,2000-2004,60-64,2,8539,51,71,5,14,635,24188
Trujillo Alto,2005-2009,60-64,2,10421,59,71,6,14,636,24189
Trujillo Alto,2010-2014,60-64,2,12202,72,71,7,14,637,24190
Trujillo Alto,2015-2019,60-64,2,12724,60,71,8,14,638,24191
Trujillo Alto,2020-2024,60-64,2,13089,57,71,9,14,639,24192
Trujillo Alto,1980-1984,65-69,1,2633,78,71,1,15,631,24193
Trujillo Alto,1985-1989,65-69,1,3341,86,71,2,15,632,24194
Trujillo Alto,1990-1994,65-69,1,4025,94,71,3,15,633,24195
Trujillo Alto,1995-1999,65-69,1,4675,120,71,4,15,634,24196
Trujillo Alto,2000-2004,65-69,1,5631,95,71,5,15,635,24197
Trujillo Alto,2005-2009,65-69,1,6831,130,71,6,15,636,24198
Trujillo Alto,2010-2014,65-69,1,8252,125,71,7,15,637,24199
Trujillo Alto,2015-2019,65-69,1,8973,124,71,8,15,638,24200
Trujillo Alto,2020-2024,65-69,1,9284,152,71,9,15,639,24201
Trujillo Alto,1980-1984,65-69,2,3035,37,71,1,15,631,24202
Trujillo Alto,1985-1989,65-69,2,3803,48,71,2,15,632,24203
Trujillo Alto,1990-1994,65-69,2,4650,52,71,3,15,633,24204
Trujillo Alto,1995-1999,65-69,2,5600,81,71,4,15,634,24205
Trujillo Alto,2000-2004,65-69,2,6725,75,71,5,15,635,24206
Trujillo Alto,2005-2009,65-69,2,8161,67,71,6,15,636,24207
Trujillo Alto,2010-2014,65-69,2,10198,82,71,7,15,637,24208
Trujillo Alto,2015-2019,65-69,2,11592,95,71,8,15,638,24209
Trujillo Alto,2020-2024,65-69,2,12220,83,71,9,15,639,24210
Trujillo Alto,1980-1984,70-74,1,1845,77,71,1,16,631,24211
Trujillo Alto,1985-1989,70-74,1,2470,83,71,2,16,632,24212
Trujillo Alto,1990-1994,70-74,1,3069,100,71,3,16,633,24213
Trujillo Alto,1995-1999,70-74,1,3634,127,71,4,16,634,24214
Trujillo Alto,2000-2004,70-74,1,4215,117,71,5,16,635,24215
Trujillo Alto,2005-2009,70-74,1,4959,136,71,6,16,636,24216
Trujillo Alto,2010-2014,70-74,1,5848,140,71,7,16,637,24217
Trujillo Alto,2015-2019,70-74,1,7324,159,71,8,16,638,24218
Trujillo Alto,2020-2024,70-74,1,8009,178,71,9,16,639,24219
Trujillo Alto,1980-1984,70-74,2,1982,44,71,1,16,631,24220
Trujillo Alto,1985-1989,70-74,2,2510,56,71,2,16,632,24221
Trujillo Alto,1990-1994,70-74,2,3235,83,71,3,16,633,24222
Trujillo Alto,1995-1999,70-74,2,4203,103,71,4,16,634,24223
Trujillo Alto,2000-2004,70-74,2,5193,107,71,5,16,635,24224
Trujillo Alto,2005-2009,70-74,2,6340,100,71,6,16,636,24225
Trujillo Alto,2010-2014,70-74,2,7712,93,71,7,16,637,24226
Trujillo Alto,2015-2019,70-74,2,9912,139,71,8,16,638,24227
Trujillo Alto,2020-2024,70-74,2,11382,148,71,9,16,639,24228
Trujillo Alto,1980-1984,75-79,1,1363,51,71,1,17,631,24229
Trujillo Alto,1985-1989,75-79,1,1680,82,71,2,17,632,24230
Trujillo Alto,1990-1994,75-79,1,2055,97,71,3,17,633,24231
Trujillo Alto,1995-1999,75-79,1,2505,113,71,4,17,634,24232
Trujillo Alto,2000-2004,75-79,1,2919,154,71,5,17,635,24233
Trujillo Alto,2005-2009,75-79,1,3312,147,71,6,17,636,24234
Trujillo Alto,2010-2014,75-79,1,4271,167,71,7,17,637,24235
Trujillo Alto,2015-2019,75-79,1,5447,156,71,8,17,638,24236
Trujillo Alto,2020-2024,75-79,1,6543,202,71,9,17,639,24237
Trujillo Alto,1980-1984,75-79,2,1389,54,71,1,17,631,24238
Trujillo Alto,1985-1989,75-79,2,1976,69,71,2,17,632,24239
Trujillo Alto,1990-1994,75-79,2,2560,94,71,3,17,633,24240
Trujillo Alto,1995-1999,75-79,2,3135,92,71,4,17,634,24241
Trujillo Alto,2000-2004,75-79,2,3794,95,71,5,17,635,24242
Trujillo Alto,2005-2009,75-79,2,4456,122,71,6,17,636,24243
Trujillo Alto,2010-2014,75-79,2,5762,120,71,7,17,637,24244
Trujillo Alto,2015-2019,75-79,2,7006,138,71,8,17,638,24245
Trujillo Alto,2020-2024,75-79,2,8954,203,71,9,17,639,24246
Trujillo Alto,1980-1984,80-84,1,660,48,71,1,18,631,24247
Trujillo Alto,1985-1989,80-84,1,950,76,71,2,18,632,24248
Trujillo Alto,1990-1994,80-84,1,1238,87,71,3,18,633,24249
Trujillo Alto,1995-1999,80-84,1,1523,156,71,4,18,634,24250
Trujillo Alto,2000-2004,80-84,1,1822,131,71,5,18,635,24251
Trujillo Alto,2005-2009,80-84,1,2068,134,71,6,18,636,24252
Trujillo Alto,2010-2014,80-84,1,2402,143,71,7,18,637,24253
Trujillo Alto,2015-2019,80-84,1,3054,168,71,8,18,638,24254
Trujillo Alto,2020-2024,80-84,1,4132,219,71,9,18,639,24255
Trujillo Alto,1980-1984,80-84,2,832,47,71,1,18,631,24256
Trujillo Alto,1985-1989,80-84,2,1224,73,71,2,18,632,24257
Trujillo Alto,1990-1994,80-84,2,1645,107,71,3,18,633,24258
Trujillo Alto,1995-1999,80-84,2,2095,123,71,4,18,634,24259
Trujillo Alto,2000-2004,80-84,2,2660,106,71,5,18,635,24260
Trujillo Alto,2005-2009,80-84,2,3289,147,71,6,18,636,24261
Trujillo Alto,2010-2014,80-84,2,3730,174,71,7,18,637,24262
Trujillo Alto,2015-2019,80-84,2,4953,166,71,8,18,638,24263
Trujillo Alto,2020-2024,80-84,2,6228,215,71,9,18,639,24264
Trujillo Alto,1980-1984,85+,1,607,88,71,1,19,631,24265
Trujillo Alto,1985-1989,85+,1,767,120,71,2,19,632,24266
Trujillo Alto,1990-1994,85+,1,974,119,71,3,19,633,24267
Trujillo Alto,1995-1999,85+,1,1236,175,71,4,19,634,24268
Trujillo Alto,2000-2004,85+,1,1450,202,71,5,19,635,24269
Trujillo Alto,2005-2009,85+,1,1702,209,71,6,19,636,24270
Trujillo Alto,2010-2014,85+,1,1979,250,71,7,19,637,24271
Trujillo Alto,2015-2019,85+,1,2260,295,71,8,19,638,24272
Trujillo Alto,2020-2024,85+,1,3039,368,71,9,19,639,24273
Trujillo Alto,1980-1984,85+,2,685,102,71,1,19,631,24274
Trujillo Alto,1985-1989,85+,2,930,118,71,2,19,632,24275
Trujillo Alto,1990-1994,85+,2,1396,139,71,3,19,633,24276
Trujillo Alto,1995-1999,85+,2,2131,211,71,4,19,634,24277
Trujillo Alto,2000-2004,85+,2,2584,229,71,5,19,635,24278
Trujillo Alto,2005-2009,85+,2,2829,312,71,6,19,636,24279
Trujillo Alto,2010-2014,85+,2,3343,391,71,7,19,637,24280
Trujillo Alto,2015-2019,85+,2,4062,447,71,8,19,638,24281
Trujillo Alto,2020-2024,85+,2,5497,572,71,9,19,639,24282
Utuado,1980-1984,0,1,1955,34,72,1,1,640,24283
Utuado,1985-1989,0,1,1781,20,72,2,1,641,24284
Utuado,1990-1994,0,1,1590,12,72,3,1,642,24285
Utuado,1995-1999,0,1,1372,10,72,4,1,643,24286
Utuado,2000-2004,0,1,1158,7,72,5,1,644,24287
Utuado,2005-2009,0,1,918,6,72,6,1,645,24288
Utuado,2010-2014,0,1,941,6,72,7,1,646,24289
Utuado,2015-2019,0,1,582,6,72,8,1,647,24290
Utuado,2020-2024,0,1,392,0,72,9,1,648,24291
Utuado,1980-1984,0,2,1948,22,72,1,1,640,24292
Utuado,1985-1989,0,2,1722,18,72,2,1,641,24293
Utuado,1990-1994,0,2,1498,3,72,3,1,642,24294
Utuado,1995-1999,0,2,1271,13,72,4,1,643,24295
Utuado,2000-2004,0,2,1116,8,72,5,1,644,24296
Utuado,2005-2009,0,2,995,8,72,6,1,645,24297
Utuado,2010-2014,0,2,938,2,72,7,1,646,24298
Utuado,2015-2019,0,2,488,1,72,8,1,647,24299
Utuado,2020-2024,0,2,371,0,72,9,1,648,24300
Utuado,1980-1984,01-04,1,7224,5,72,1,2,640,24301
Utuado,1985-1989,01-04,1,6885,6,72,2,2,641,24302
Utuado,1990-1994,01-04,1,6444,5,72,3,2,642,24303
Utuado,1995-1999,01-04,1,5882,2,72,4,2,643,24304
Utuado,2000-2004,01-04,1,5258,2,72,5,2,644,24305
Utuado,2005-2009,01-04,1,4403,0,72,6,2,645,24306
Utuado,2010-2014,01-04,1,3603,0,72,7,2,646,24307
Utuado,2015-2019,01-04,1,2679,1,72,8,2,647,24308
Utuado,2020-2024,01-04,1,1822,0,72,9,2,648,24309
Utuado,1980-1984,01-04,2,7194,7,72,1,2,640,24310
Utuado,1985-1989,01-04,2,6612,2,72,2,2,641,24311
Utuado,1990-1994,01-04,2,5993,3,72,3,2,642,24312
Utuado,1995-1999,01-04,2,5333,0,72,4,2,643,24313
Utuado,2000-2004,01-04,2,4800,3,72,5,2,644,24314
Utuado,2005-2009,01-04,2,4227,0,72,6,2,645,24315
Utuado,2010-2014,01-04,2,3580,0,72,7,2,646,24316
Utuado,2015-2019,01-04,2,2611,0,72,8,2,647,24317
Utuado,2020-2024,01-04,2,1655,0,72,9,2,648,24318
Utuado,1980-1984,05-09,1,9447,1,72,1,3,640,24319
Utuado,1985-1989,05-09,1,8969,0,72,2,3,641,24320
Utuado,1990-1994,05-09,1,8538,0,72,3,3,642,24321
Utuado,1995-1999,05-09,1,8168,0,72,4,3,643,24322
Utuado,2000-2004,05-09,1,7631,1,72,5,3,644,24323
Utuado,2005-2009,05-09,1,6501,2,72,6,3,645,24324
Utuado,2010-2014,05-09,1,4903,0,72,7,3,646,24325
Utuado,2015-2019,05-09,1,3898,0,72,8,3,647,24326
Utuado,2020-2024,05-09,1,3008,0,72,9,3,648,24327
Utuado,1980-1984,05-09,2,9043,3,72,1,3,640,24328
Utuado,1985-1989,05-09,2,8551,2,72,2,3,641,24329
Utuado,1990-1994,05-09,2,8025,2,72,3,3,642,24330
Utuado,1995-1999,05-09,2,7457,0,72,4,3,643,24331
Utuado,2000-2004,05-09,2,6874,1,72,5,3,644,24332
Utuado,2005-2009,05-09,2,5914,1,72,6,3,645,24333
Utuado,2010-2014,05-09,2,4710,0,72,7,3,646,24334
Utuado,2015-2019,05-09,2,3917,1,72,8,3,647,24335
Utuado,2020-2024,05-09,2,2730,0,72,9,3,648,24336
Utuado,1980-1984,10-14,1,10507,2,72,1,4,640,24337
Utuado,1985-1989,10-14,1,9657,1,72,2,4,641,24338
Utuado,1990-1994,10-14,1,9037,1,72,3,4,642,24339
Utuado,1995-1999,10-14,1,8701,0,72,4,4,643,24340
Utuado,2000-2004,10-14,1,8170,2,72,5,4,644,24341
Utuado,2005-2009,10-14,1,7029,0,72,6,4,645,24342
Utuado,2010-2014,10-14,1,5848,1,72,7,4,646,24343
Utuado,2015-2019,10-14,1,4408,0,72,8,4,647,24344
Utuado,2020-2024,10-14,1,3636,0,72,9,4,648,24345
Utuado,1980-1984,10-14,2,9823,2,72,1,4,640,24346
Utuado,1985-1989,10-14,2,9221,4,72,2,4,641,24347
Utuado,1990-1994,10-14,2,8668,2,72,3,4,642,24348
Utuado,1995-1999,10-14,2,8163,0,72,4,4,643,24349
Utuado,2000-2004,10-14,2,7574,3,72,5,4,644,24350
Utuado,2005-2009,10-14,2,6549,0,72,6,4,645,24351
Utuado,2010-2014,10-14,2,5381,0,72,7,4,646,24352
Utuado,2015-2019,10-14,2,4071,0,72,8,4,647,24353
Utuado,2020-2024,10-14,2,3413,0,72,9,4,648,24354
Utuado,1980-1984,15-19,1,9316,8,72,1,5,640,24355
Utuado,1985-1989,15-19,1,9105,9,72,2,5,641,24356
Utuado,1990-1994,15-19,1,8817,1,72,3,5,642,24357
Utuado,1995-1999,15-19,1,8441,6,72,4,5,643,24358
Utuado,2000-2004,15-19,1,7895,5,72,5,5,644,24359
Utuado,2005-2009,15-19,1,7474,6,72,6,5,645,24360
Utuado,2010-2014,15-19,1,6434,2,72,7,5,646,24361
Utuado,2015-2019,15-19,1,5156,4,72,8,5,647,24362
Utuado,2020-2024,15-19,1,4164,0,72,9,5,648,24363
Utuado,1980-1984,15-19,2,9435,3,72,1,5,640,24364
Utuado,1985-1989,15-19,2,8828,1,72,2,5,641,24365
Utuado,1990-1994,15-19,2,8319,4,72,3,5,642,24366
Utuado,1995-1999,15-19,2,7926,1,72,4,5,643,24367
Utuado,2000-2004,15-19,2,7347,1,72,5,5,644,24368
Utuado,2005-2009,15-19,2,6863,2,72,6,5,645,24369
Utuado,2010-2014,15-19,2,5726,1,72,7,5,646,24370
Utuado,2015-2019,15-19,2,4585,1,72,8,5,647,24371
Utuado,2020-2024,15-19,2,3706,0,72,9,5,648,24372
Utuado,1980-1984,20-24,1,6158,11,72,1,6,640,24373
Utuado,1985-1989,20-24,1,6243,12,72,2,6,641,24374
Utuado,1990-1994,20-24,1,6271,14,72,3,6,642,24375
Utuado,1995-1999,20-24,1,6228,8,72,4,6,643,24376
Utuado,2000-2004,20-24,1,6424,9,72,5,6,644,24377
Utuado,2005-2009,20-24,1,6160,6,72,6,6,645,24378
Utuado,2010-2014,20-24,1,5986,5,72,7,6,646,24379
Utuado,2015-2019,20-24,1,4797,6,72,8,6,647,24380
Utuado,2020-2024,20-24,1,4183,1,72,9,6,648,24381
Utuado,1980-1984,20-24,2,7130,2,72,1,6,640,24382
Utuado,1985-1989,20-24,2,6762,5,72,2,6,641,24383
Utuado,1990-1994,20-24,2,6502,3,72,3,6,642,24384
Utuado,1995-1999,20-24,2,6372,5,72,4,6,643,24385
Utuado,2000-2004,20-24,2,6364,4,72,5,6,644,24386
Utuado,2005-2009,20-24,2,5888,3,72,6,6,645,24387
Utuado,2010-2014,20-24,2,5737,0,72,7,6,646,24388
Utuado,2015-2019,20-24,2,4486,1,72,8,6,647,24389
Utuado,2020-2024,20-24,2,3926,3,72,9,6,648,24390
Utuado,1980-1984,25-29,1,5168,17,72,1,7,640,24391
Utuado,1985-1989,25-29,1,5285,12,72,2,7,641,24392
Utuado,1990-1994,25-29,1,5356,13,72,3,7,642,24393
Utuado,1995-1999,25-29,1,5369,7,72,4,7,643,24394
Utuado,2000-2004,25-29,1,5263,7,72,5,7,644,24395
Utuado,2005-2009,25-29,1,5166,14,72,6,7,645,24396
Utuado,2010-2014,25-29,1,4562,6,72,7,7,646,24397
Utuado,2015-2019,25-29,1,3863,7,72,8,7,647,24398
Utuado,2020-2024,25-29,1,3478,7,72,9,7,648,24399
Utuado,1980-1984,25-29,2,6046,3,72,1,7,640,24400
Utuado,1985-1989,25-29,2,6126,1,72,2,7,641,24401
Utuado,1990-1994,25-29,2,6073,4,72,3,7,642,24402
Utuado,1995-1999,25-29,2,5858,2,72,4,7,643,24403
Utuado,2000-2004,25-29,2,5696,3,72,5,7,644,24404
Utuado,2005-2009,25-29,2,5634,5,72,6,7,645,24405
Utuado,2010-2014,25-29,2,4783,4,72,7,7,646,24406
Utuado,2015-2019,25-29,2,4262,2,72,8,7,647,24407
Utuado,2020-2024,25-29,2,3572,1,72,9,7,648,24408
Utuado,1980-1984,30-34,1,5280,9,72,1,8,640,24409
Utuado,1985-1989,30-34,1,5530,11,72,2,8,641,24410
Utuado,1990-1994,30-34,1,5573,10,72,3,8,642,24411
Utuado,1995-1999,30-34,1,5368,12,72,4,8,643,24412
Utuado,2000-2004,30-34,1,5066,6,72,5,8,644,24413
Utuado,2005-2009,30-34,1,4634,16,72,6,8,645,24414
Utuado,2010-2014,30-34,1,4166,6,72,7,8,646,24415
Utuado,2015-2019,30-34,1,3506,6,72,8,8,647,24416
Utuado,2020-2024,30-34,1,3168,7,72,9,8,648,24417
Utuado,1980-1984,30-34,2,5840,3,72,1,8,640,24418
Utuado,1985-1989,30-34,2,6135,5,72,2,8,641,24419
Utuado,1990-1994,30-34,2,6165,5,72,3,8,642,24420
Utuado,1995-1999,30-34,2,5860,3,72,4,8,643,24421
Utuado,2000-2004,30-34,2,5474,3,72,5,8,644,24422
Utuado,2005-2009,30-34,2,5095,3,72,6,8,645,24423
Utuado,2010-2014,30-34,2,4797,4,72,7,8,646,24424
Utuado,2015-2019,30-34,2,3888,3,72,8,8,647,24425
Utuado,2020-2024,30-34,2,3586,3,72,9,8,648,24426
Utuado,1980-1984,35-39,1,4587,15,72,1,9,640,24427
Utuado,1985-1989,35-39,1,4879,15,72,2,9,641,24428
Utuado,1990-1994,35-39,1,5079,20,72,3,9,642,24429
Utuado,1995-1999,35-39,1,5166,19,72,4,9,643,24430
Utuado,2000-2004,35-39,1,5087,9,72,5,9,644,24431
Utuado,2005-2009,35-39,1,4680,15,72,6,9,645,24432
Utuado,2010-2014,35-39,1,4193,11,72,7,9,646,24433
Utuado,2015-2019,35-39,1,3764,6,72,8,9,647,24434
Utuado,2020-2024,35-39,1,3355,10,72,9,9,648,24435
Utuado,1980-1984,35-39,2,4991,4,72,1,9,640,24436
Utuado,1985-1989,35-39,2,5504,6,72,2,9,641,24437
Utuado,1990-1994,35-39,2,5832,6,72,3,9,642,24438
Utuado,1995-1999,35-39,2,5937,7,72,4,9,643,24439
Utuado,2000-2004,35-39,2,5795,8,72,5,9,644,24440
Utuado,2005-2009,35-39,2,5174,10,72,6,9,645,24441
Utuado,2010-2014,35-39,2,4692,7,72,7,9,646,24442
Utuado,2015-2019,35-39,2,4290,2,72,8,9,647,24443
Utuado,2020-2024,35-39,2,3778,3,72,9,9,648,24444
Utuado,1980-1984,40-44,1,3774,11,72,1,10,640,24445
Utuado,1985-1989,40-44,1,4604,11,72,2,10,641,24446
Utuado,1990-1994,40-44,1,5182,21,72,3,10,642,24447
Utuado,1995-1999,40-44,1,5452,22,72,4,10,643,24448
Utuado,2000-2004,40-44,1,5530,11,72,5,10,644,24449
Utuado,2005-2009,40-44,1,5240,14,72,6,10,645,24450
Utuado,2010-2014,40-44,1,4654,11,72,7,10,646,24451
Utuado,2015-2019,40-44,1,3812,13,72,8,10,647,24452
Utuado,2020-2024,40-44,1,3559,21,72,9,10,648,24453
Utuado,1980-1984,40-44,2,4369,7,72,1,10,640,24454
Utuado,1985-1989,40-44,2,5089,7,72,2,10,641,24455
Utuado,1990-1994,40-44,2,5677,11,72,3,10,642,24456
Utuado,1995-1999,40-44,2,6105,6,72,4,10,643,24457
Utuado,2000-2004,40-44,2,6271,7,72,5,10,644,24458
Utuado,2005-2009,40-44,2,5892,8,72,6,10,645,24459
Utuado,2010-2014,40-44,2,5059,3,72,7,10,646,24460
Utuado,2015-2019,40-44,2,4373,7,72,8,10,647,24461
Utuado,2020-2024,40-44,2,4122,5,72,9,10,648,24462
Utuado,1980-1984,45-49,1,3470,15,72,1,11,640,24463
Utuado,1985-1989,45-49,1,4020,35,72,2,11,641,24464
Utuado,1990-1994,45-49,1,4529,25,72,3,11,642,24465
Utuado,1995-1999,45-49,1,4994,20,72,4,11,643,24466
Utuado,2000-2004,45-49,1,5202,20,72,5,11,644,24467
Utuado,2005-2009,45-49,1,5033,27,72,6,11,645,24468
Utuado,2010-2014,45-49,1,4990,22,72,7,11,646,24469
Utuado,2015-2019,45-49,1,4606,17,72,8,11,647,24470
Utuado,2020-2024,45-49,1,3913,10,72,9,11,648,24471
Utuado,1980-1984,45-49,2,3812,6,72,1,11,640,24472
