period,region,sex,e0
2010-2014,Hatillo,1,76.59143362829168
2010-2014,Hatillo,2,83.15159237351523
2015-2019,Hatillo,1,78.90948258205131
2015-2019,Hatillo,2,83.164707200939
2020-2024,Hatillo,1,77.61093603673987
2020-2024,Hatillo,2,83.6026714535194
1980-1984,Hormigueros,1,73.08354824432806
1980-1984,Hormigueros,2,80.07508083502985
1985-1989,Hormigueros,1,72.95469908659308
1985-1989,Hormigueros,2,79.09792702140504
1990-1994,Hormigueros,1,73.21364032554163
1990-1994,Hormigueros,2,80.32031340897757
1995-1999,Hormigueros,1,73.43989120386277
1995-1999,Hormigueros,2,79.8354771666422
2000-2004,Hormigueros,1,75.0878268719477
2000-2004,Hormigueros,2,81.67958778869756
2005-2009,Hormigueros,1,75.76637731325937
2005-2009,Hormigueros,2,81.65687141724712
2010-2014,Hormigueros,1,76.74238864560841
2010-2014,Hormigueros,2,81.85557074347571
2015-2019,Hormigueros,1,77.74723619312903
2015-2019,Hormigueros,2,84.80101916331903
2020-2024,Hormigueros,1,78.21151766948934
2020-2024,Hormigueros,2,85.85462640464229
1980-1984,Humacao,1,70.64054704297008
1980-1984,Humacao,2,75.65498510095013
1985-1989,Humacao,1,70.74664512093396
1985-1989,Humacao,2,77.43977199144004
1990-1994,Humacao,1,69.83215369837448
1990-1994,Humacao,2,78.392560198657
1995-1999,Humacao,1,71.2597213094107
1995-1999,Humacao,2,77.52636816788164
2000-2004,Humacao,1,73.23336111280459
