fips3,municipio,year,agegroup,population
097,Mayagüez,2022,60-64,4236
097,Mayagüez,2022,65-69,4333
097,Mayagüez,2022,70-74,4288
097,Mayagüez,2022,75-79,3957
097,Mayagüez,2022,80+,6375
097,Mayagüez,2023,0-4,1967
097,Mayagüez,2023,5-9,2493
097,Mayagüez,2023,10-14,3653
097,Mayagüez,2023,15-19,5415
097,Mayagüez,2023,20-24,8164
097,Mayagüez,2023,25-29,4281
097,Mayagüez,2023,30-34,3714
097,Mayagüez,2023,35-39,3294
097,Mayagüez,2023,40-44,3182
097,Mayagüez,2023,45-49,3287
097,Mayagüez,2023,50-54,3431
097,Mayagüez,2023,55-59,3789
097,Mayagüez,2023,60-64,4093
097,Mayagüez,2023,65-69,4326
097,Mayagüez,2023,70-74,4139
097,Mayagüez,2023,75-79,3994
097,Mayagüez,2023,80+,6519
099,Moca,2000,0-4,3408
099,Moca,2000,5-9,3244
099,Moca,2000,10-14,3336
099,Moca,2000,15-19,3401
099,Moca,2000,20-24,3366
099,Moca,2000,25-29,2992
099,Moca,2000,30-34,2950
099,Moca,2000,35-39,2887
099,Moca,2000,40-44,2731
099,Moca,2000,45-49,2440
099,Moca,2000,50-54,2253
099,Moca,2000,55-59,1787
099,Moca,2000,60-64,1447
099,Moca,2000,65-69,1092
099,Moca,2000,70-74,870
099,Moca,2000,75-79,691
099,Moca,2000,80+,862
099,Moca,2001,0-4,3353
099,Moca,2001,5-9,3243
099,Moca,2001,10-14,3351
099,Moca,2001,15-19,3330
099,Moca,2001,20-24,3393
099,Moca,2001,25-29,2956
099,Moca,2001,30-34,2922
099,Moca,2001,35-39,2894
099,Moca,2001,40-44,2756
099,Moca,2001,45-49,2480
099,Moca,2001,50-54,2279
099,Moca,2001,55-59,1907
099,Moca,2001,60-64,1497
099,Moca,2001,65-69,1146
099,Moca,2001,70-74,904
099,Moca,2001,75-79,702
099,Moca,2001,80+,871
099,Moca,2002,0-4,3273
099,Moca,2002,5-9,3241
099,Moca,2002,10-14,3358
099,Moca,2002,15-19,3260
099,Moca,2002,20-24,3392
099,Moca,2002,25-29,2951
099,Moca,2002,30-34,2908
099,Moca,2002,35-39,2875
099,Moca,2002,40-44,2762
099,Moca,2002,45-49,2537
099,Moca,2002,50-54,2288
099,Moca,2002,55-59,2022
099,Moca,2002,60-64,1564
099,Moca,2002,65-69,1206
099,Moca,2002,70-74,940
099,Moca,2002,75-79,716
099,Moca,2002,80+,886
099,Moca,2003,0-4,3176
099,Moca,2003,5-9,3225
099,Moca,2003,10-14,3371
099,Moca,2003,15-19,3200
099,Moca,2003,20-24,3369
099,Moca,2003,25-29,2974
099,Moca,2003,30-34,2895
099,Moca,2003,35-39,2834
099,Moca,2003,40-44,2787
099,Moca,2003,45-49,2580
099,Moca,2003,50-54,2301
099,Moca,2003,55-59,2119
099,Moca,2003,60-64,1635
099,Moca,2003,65-69,1265
099,Moca,2003,70-74,975
099,Moca,2003,75-79,726
099,Moca,2003,80+,899
099,Moca,2004,0-4,3085
099,Moca,2004,5-9,3198
099,Moca,2004,10-14,3369
099,Moca,2004,15-19,3172
099,Moca,2004,20-24,3310
099,Moca,2004,25-29,3000
099,Moca,2004,30-34,2881
099,Moca,2004,35-39,2793
099,Moca,2004,40-44,2818
099,Moca,2004,45-49,2617
099,Moca,2004,50-54,2331
099,Moca,2004,55-59,2204
099,Moca,2004,60-64,1707
099,Moca,2004,65-69,1324
099,Moca,2004,70-74,1008
099,Moca,2004,75-79,740
099,Moca,2004,80+,912
099,Moca,2005,0-4,2991
099,Moca,2005,5-9,3164
099,Moca,2005,10-14,3333
099,Moca,2005,15-19,3172
099,Moca,2005,20-24,3217
099,Moca,2005,25-29,3028
099,Moca,2005,30-34,2855
099,Moca,2005,35-39,2762
099,Moca,2005,40-44,2837
099,Moca,2005,45-49,2656
099,Moca,2005,50-54,2365
099,Moca,2005,55-59,2290
099,Moca,2005,60-64,1789
099,Moca,2005,65-69,1370
099,Moca,2005,70-74,1064
099,Moca,2005,75-79,739
099,Moca,2005,80+,927
099,Moca,2006,0-4,2877
099,Moca,2006,5-9,3119
099,Moca,2006,10-14,3313
099,Moca,2006,15-19,3143
099,Moca,2006,20-24,3114
099,Moca,2006,25-29,3020
099,Moca,2006,30-34,2821
099,Moca,2006,35-39,2737
099,Moca,2006,40-44,2840
099,Moca,2006,45-49,2682
099,Moca,2006,50-54,2414
099,Moca,2006,55-59,2320
099,Moca,2006,60-64,1891
099,Moca,2006,65-69,1420
099,Moca,2006,70-74,1106
099,Moca,2006,75-79,755
099,Moca,2006,80+,939
099,Moca,2007,0-4,2778
099,Moca,2007,5-9,3047
099,Moca,2007,10-14,3286
099,Moca,2007,15-19,3090
099,Moca,2007,20-24,3007
099,Moca,2007,25-29,2985
099,Moca,2007,30-34,2815
099,Moca,2007,35-39,2719
099,Moca,2007,40-44,2817
099,Moca,2007,45-49,2696
099,Moca,2007,50-54,2470
099,Moca,2007,55-59,2335
099,Moca,2007,60-64,1991
099,Moca,2007,65-69,1481
099,Moca,2007,70-74,1146
099,Moca,2007,75-79,770
099,Moca,2007,80+,951
099,Moca,2008,0-4,2700
099,Moca,2008,5-9,2958
099,Moca,2008,10-14,3241
099,Moca,2008,15-19,3050
099,Moca,2008,20-24,2918
099,Moca,2008,25-29,2932
099,Moca,2008,30-34,2837
099,Moca,2008,35-39,2705
099,Moca,2008,40-44,2772
099,Moca,2008,45-49,2726
099,Moca,2008,50-54,2519
099,Moca,2008,55-59,2354
099,Moca,2008,60-64,2077
099,Moca,2008,65-69,1548
099,Moca,2008,70-74,1183
099,Moca,2008,75-79,789
099,Moca,2008,80+,968
099,Moca,2009,0-4,2626
099,Moca,2009,5-9,2877
099,Moca,2009,10-14,3187
099,Moca,2009,15-19,2999
099,Moca,2009,20-24,2864
099,Moca,2009,25-29,2853
099,Moca,2009,30-34,2866
099,Moca,2009,35-39,2689
099,Moca,2009,40-44,2723
099,Moca,2009,45-49,2762
099,Moca,2009,50-54,2559
099,Moca,2009,55-59,2388
099,Moca,2009,60-64,2149
099,Moca,2009,65-69,1618
099,Moca,2009,70-74,1231
099,Moca,2009,75-79,804
099,Moca,2009,80+,984
099,Moca,2010,0-4,2545
099,Moca,2010,5-9,2786
099,Moca,2010,10-14,3154
099,Moca,2010,15-19,2947
099,Moca,2010,20-24,2850
099,Moca,2010,25-29,2749
099,Moca,2010,30-34,2887
099,Moca,2010,35-39,2671
099,Moca,2010,40-44,2682
099,Moca,2010,45-49,2788
099,Moca,2010,50-54,2618
099,Moca,2010,55-59,2425
099,Moca,2010,60-64,2221
099,Moca,2010,65-69,1725
099,Moca,2010,70-74,1263
099,Moca,2010,75-79,856
099,Moca,2010,80+,1003
099,Moca,2011,0-4,2453
099,Moca,2011,5-9,2665
099,Moca,2011,10-14,3118
099,Moca,2011,15-19,2943
099,Moca,2011,20-24,2819
099,Moca,2011,25-29,2627
099,Moca,2011,30-34,2842
099,Moca,2011,35-39,2633
099,Moca,2011,40-44,2625
099,Moca,2011,45-49,2811
099,Moca,2011,50-54,2689
099,Moca,2011,55-59,2454
099,Moca,2011,60-64,2270
099,Moca,2011,65-69,1872
099,Moca,2011,70-74,1305
099,Moca,2011,75-79,942
099,Moca,2011,80+,1023
099,Moca,2012,0-4,2338
099,Moca,2012,5-9,2608
099,Moca,2012,10-14,2981
099,Moca,2012,15-19,2975
099,Moca,2012,20-24,2767
099,Moca,2012,25-29,2544
099,Moca,2012,30-34,2756
099,Moca,2012,35-39,2603
099,Moca,2012,40-44,2576
099,Moca,2012,45-49,2832
099,Moca,2012,50-54,2718
099,Moca,2012,55-59,2528
099,Moca,2012,60-64,2314
099,Moca,2012,65-69,1960
099,Moca,2012,70-74,1420
099,Moca,2012,75-79,962
099,Moca,2012,80+,1086
099,Moca,2013,0-4,2226
099,Moca,2013,5-9,2538
099,Moca,2013,10-14,2864
099,Moca,2013,15-19,2961
099,Moca,2013,20-24,2747
099,Moca,2013,25-29,2458
099,Moca,2013,30-34,2634
099,Moca,2013,35-39,2655
099,Moca,2013,40-44,2532
099,Moca,2013,45-49,2819
099,Moca,2013,50-54,2722
099,Moca,2013,55-59,2598
099,Moca,2013,60-64,2339
099,Moca,2013,65-69,2089
099,Moca,2013,70-74,1515
099,Moca,2013,75-79,992
099,Moca,2013,80+,1153
099,Moca,2014,0-4,2115
099,Moca,2014,5-9,2445
099,Moca,2014,10-14,2755
099,Moca,2014,15-19,2911
099,Moca,2014,20-24,2697
099,Moca,2014,25-29,2372
099,Moca,2014,30-34,2509
099,Moca,2014,35-39,2632
099,Moca,2014,40-44,2528
099,Moca,2014,45-49,2754
099,Moca,2014,50-54,2732
099,Moca,2014,55-59,2678
099,Moca,2014,60-64,2385
099,Moca,2014,65-69,2168
099,Moca,2014,70-74,1569
099,Moca,2014,75-79,1075
099,Moca,2014,80+,1199
099,Moca,2015,0-4,2013
099,Moca,2015,5-9,2340
099,Moca,2015,10-14,2587
099,Moca,2015,15-19,2915
099,Moca,2015,20-24,2604
099,Moca,2015,25-29,2341
099,Moca,2015,30-34,2345
099,Moca,2015,35-39,2638
099,Moca,2015,40-44,2533
099,Moca,2015,45-49,2673
099,Moca,2015,50-54,2791
099,Moca,2015,55-59,2675
099,Moca,2015,60-64,2479
099,Moca,2015,65-69,2232
099,Moca,2015,70-74,1639
099,Moca,2015,75-79,1149
099,Moca,2015,80+,1256
099,Moca,2016,0-4,1885
099,Moca,2016,5-9,2204
099,Moca,2016,10-14,2455
099,Moca,2016,15-19,2869
099,Moca,2016,20-24,2572
099,Moca,2016,25-29,2272
099,Moca,2016,30-34,2240
099,Moca,2016,35-39,2598
099,Moca,2016,40-44,2487
099,Moca,2016,45-49,2617
099,Moca,2016,50-54,2811
099,Moca,2016,55-59,2743
099,Moca,2016,60-64,2512
099,Moca,2016,65-69,2286
099,Moca,2016,70-74,1762
099,Moca,2016,75-79,1184
099,Moca,2016,80+,1333
099,Moca,2017,0-4,1729
099,Moca,2017,5-9,2083
099,Moca,2017,10-14,2378
099,Moca,2017,15-19,2707
099,Moca,2017,20-24,2555
099,Moca,2017,25-29,2173
099,Moca,2017,30-34,2158
099,Moca,2017,35-39,2511
099,Moca,2017,40-44,2440
099,Moca,2017,45-49,2573
099,Moca,2017,50-54,2821
099,Moca,2017,55-59,2768
099,Moca,2017,60-64,2587
099,Moca,2017,65-69,2312
099,Moca,2017,70-74,1821
099,Moca,2017,75-79,1308
099,Moca,2017,80+,1378
099,Moca,2018,0-4,1535
099,Moca,2018,5-9,1904
099,Moca,2018,10-14,2248
099,Moca,2018,15-19,2521
099,Moca,2018,20-24,2434
099,Moca,2018,25-29,2039
099,Moca,2018,30-34,2026
099,Moca,2018,35-39,2340
099,Moca,2018,40-44,2436
099,Moca,2018,45-49,2500
099,Moca,2018,50-54,2774
099,Moca,2018,55-59,2746
099,Moca,2018,60-64,2633
099,Moca,2018,65-69,2315
099,Moca,2018,70-74,1911
099,Moca,2018,75-79,1373
099,Moca,2018,80+,1433
099,Moca,2019,0-4,1473
099,Moca,2019,5-9,1839
099,Moca,2019,10-14,2234
099,Moca,2019,15-19,2494
099,Moca,2019,20-24,2453
099,Moca,2019,25-29,2047
099,Moca,2019,30-34,2063
099,Moca,2019,35-39,2309
099,Moca,2019,40-44,2467
099,Moca,2019,45-49,2554
099,Moca,2019,50-54,2739
099,Moca,2019,55-59,2784
099,Moca,2019,60-64,2720
099,Moca,2019,65-69,2386
099,Moca,2019,70-74,1976
099,Moca,2019,75-79,1425
099,Moca,2019,80+,1516
099,Moca,2020,0-4,1341
099,Moca,2020,5-9,1836
099,Moca,2020,10-14,2194
099,Moca,2020,15-19,2397
099,Moca,2020,20-24,2695
099,Moca,2020,25-29,2535
099,Moca,2020,30-34,2315
099,Moca,2020,35-39,2221
099,Moca,2020,40-44,2474
099,Moca,2020,45-49,2397
099,Moca,2020,50-54,2534
099,Moca,2020,55-59,2675
099,Moca,2020,60-64,2539
099,Moca,2020,65-69,2263
099,Moca,2020,70-74,1979
099,Moca,2020,75-79,1425
099,Moca,2020,80+,1643
099,Moca,2021,0-4,1256
099,Moca,2021,5-9,1759
099,Moca,2021,10-14,2128
099,Moca,2021,15-19,2324
099,Moca,2021,20-24,2704
099,Moca,2021,25-29,2593
099,Moca,2021,30-34,2384
099,Moca,2021,35-39,2185
099,Moca,2021,40-44,2481
099,Moca,2021,45-49,2389
099,Moca,2021,50-54,2471
099,Moca,2021,55-59,2698
099,Moca,2021,60-64,2583
099,Moca,2021,65-69,2306
099,Moca,2021,70-74,2010
099,Moca,2021,75-79,1515
099,Moca,2021,80+,1729
099,Moca,2022,0-4,1206
099,Moca,2022,5-9,1640
099,Moca,2022,10-14,2039
099,Moca,2022,15-19,2268
099,Moca,2022,20-24,2599
099,Moca,2022,25-29,2634
099,Moca,2022,30-34,2408
099,Moca,2022,35-39,2158
099,Moca,2022,40-44,2416
099,Moca,2022,45-49,2379
099,Moca,2022,50-54,2415
099,Moca,2022,55-59,2695
099,Moca,2022,60-64,2613
099,Moca,2022,65-69,2363
099,Moca,2022,70-74,2017
099,Moca,2022,75-79,1592
099,Moca,2022,80+,1837
099,Moca,2023,0-4,1189
099,Moca,2023,5-9,1549
099,Moca,2023,10-14,1966
099,Moca,2023,15-19,2247
099,Moca,2023,20-24,2532
099,Moca,2023,25-29,2681
099,Moca,2023,30-34,2474
099,Moca,2023,35-39,2174
099,Moca,2023,40-44,2361
099,Moca,2023,45-49,2426
099,Moca,2023,50-54,2388
099,Moca,2023,55-59,2671
099,Moca,2023,60-64,2619
099,Moca,2023,65-69,2433
099,Moca,2023,70-74,2036
099,Moca,2023,75-79,1684
099,Moca,2023,80+,1892
101,Morovis,2000,0-4,2810
101,Morovis,2000,5-9,2849
101,Morovis,2000,10-14,3043
101,Morovis,2000,15-19,2741
101,Morovis,2000,20-24,2337
101,Morovis,2000,25-29,2174
101,Morovis,2000,30-34,2158
101,Morovis,2000,35-39,2205
101,Morovis,2000,40-44,2038
101,Morovis,2000,45-49,1692
101,Morovis,2000,50-54,1425
101,Morovis,2000,55-59,1150
101,Morovis,2000,60-64,1009
101,Morovis,2000,65-69,763
101,Morovis,2000,70-74,633
101,Morovis,2000,75-79,457
101,Morovis,2000,80+,590
101,Morovis,2001,0-4,2775
101,Morovis,2001,5-9,2836
101,Morovis,2001,10-14,3051
101,Morovis,2001,15-19,2727
101,Morovis,2001,20-24,2417
101,Morovis,2001,25-29,2173
101,Morovis,2001,30-34,2144
101,Morovis,2001,35-39,2224
101,Morovis,2001,40-44,2069
101,Morovis,2001,45-49,1751
101,Morovis,2001,50-54,1487
101,Morovis,2001,55-59,1251
101,Morovis,2001,60-64,1043
101,Morovis,2001,65-69,805
101,Morovis,2001,70-74,659
101,Morovis,2001,75-79,470
101,Morovis,2001,80+,608
101,Morovis,2002,0-4,2720
101,Morovis,2002,5-9,2819
101,Morovis,2002,10-14,3049
101,Morovis,2002,15-19,2712
101,Morovis,2002,20-24,2479
101,Morovis,2002,25-29,2194
101,Morovis,2002,30-34,2141
101,Morovis,2002,35-39,2226
101,Morovis,2002,40-44,2091
101,Morovis,2002,45-49,1816
101,Morovis,2002,50-54,1541
101,Morovis,2002,55-59,1350
101,Morovis,2002,60-64,1091
101,Morovis,2002,65-69,844
101,Morovis,2002,70-74,687
101,Morovis,2002,75-79,487
101,Morovis,2002,80+,628
101,Morovis,2003,0-4,2649
101,Morovis,2003,5-9,2788
101,Morovis,2003,10-14,3055
101,Morovis,2003,15-19,2709
101,Morovis,2003,20-24,2524
101,Morovis,2003,25-29,2238
101,Morovis,2003,30-34,2139
101,Morovis,2003,35-39,2207
101,Morovis,2003,40-44,2123
101,Morovis,2003,45-49,1876
101,Morovis,2003,50-54,1594
101,Morovis,2003,55-59,1438
101,Morovis,2003,60-64,1139
101,Morovis,2003,65-69,886
101,Morovis,2003,70-74,713
101,Morovis,2003,75-79,502
101,Morovis,2003,80+,651
101,Morovis,2004,0-4,2586
101,Morovis,2004,5-9,2751
101,Morovis,2004,10-14,3044
101,Morovis,2004,15-19,2732
101,Morovis,2004,20-24,2543
101,Morovis,2004,25-29,2286
101,Morovis,2004,30-34,2134
101,Morovis,2004,35-39,2187
101,Morovis,2004,40-44,2160
101,Morovis,2004,45-49,1931
101,Morovis,2004,50-54,1658
101,Morovis,2004,55-59,1520
101,Morovis,2004,60-64,1189
101,Morovis,2004,65-69,936
101,Morovis,2004,70-74,738
101,Morovis,2004,75-79,515
101,Morovis,2004,80+,671
101,Morovis,2005,0-4,2517
101,Morovis,2005,5-9,2705
101,Morovis,2005,10-14,3009
101,Morovis,2005,15-19,2780
101,Morovis,2005,20-24,2533
101,Morovis,2005,25-29,2336
101,Morovis,2005,30-34,2121
101,Morovis,2005,35-39,2174
101,Morovis,2005,40-44,2189
101,Morovis,2005,45-49,1990
101,Morovis,2005,50-54,1723
101,Morovis,2005,55-59,1599
101,Morovis,2005,60-64,1249
101,Morovis,2005,65-69,970
101,Morovis,2005,70-74,781
101,Morovis,2005,75-79,520
101,Morovis,2005,80+,690
101,Morovis,2006,0-4,2431
101,Morovis,2006,5-9,2651
101,Morovis,2006,10-14,2983
101,Morovis,2006,15-19,2799
101,Morovis,2006,20-24,2518
101,Morovis,2006,25-29,2360
101,Morovis,2006,30-34,2099
101,Morovis,2006,35-39,2163
101,Morovis,2006,40-44,2207
101,Morovis,2006,45-49,2039
101,Morovis,2006,50-54,1802
101,Morovis,2006,55-59,1645
101,Morovis,2006,60-64,1320
101,Morovis,2006,65-69,1002
101,Morovis,2006,70-74,811
101,Morovis,2006,75-79,538
101,Morovis,2006,80+,711
101,Morovis,2007,0-4,2359
101,Morovis,2007,5-9,2575
101,Morovis,2007,10-14,2952
101,Morovis,2007,15-19,2796
101,Morovis,2007,20-24,2494
101,Morovis,2007,25-29,2361
101,Morovis,2007,30-34,2101
101,Morovis,2007,35-39,2164
101,Morovis,2007,40-44,2205
101,Morovis,2007,45-49,2075
101,Morovis,2007,50-54,1888
101,Morovis,2007,55-59,1673
101,Morovis,2007,60-64,1390
101,Morovis,2007,65-69,1047
101,Morovis,2007,70-74,839
101,Morovis,2007,75-79,556
101,Morovis,2007,80+,729
101,Morovis,2008,0-4,2304
101,Morovis,2008,5-9,2483
101,Morovis,2008,10-14,2906
101,Morovis,2008,15-19,2811
101,Morovis,2008,20-24,2486
101,Morovis,2008,25-29,2351
101,Morovis,2008,30-34,2125
101,Morovis,2008,35-39,2167
101,Morovis,2008,40-44,2181
101,Morovis,2008,45-49,2124
101,Morovis,2008,50-54,1965
101,Morovis,2008,55-59,1708
101,Morovis,2008,60-64,1447
101,Morovis,2008,65-69,1095
101,Morovis,2008,70-74,871
101,Morovis,2008,75-79,575
101,Morovis,2008,80+,753
101,Morovis,2009,0-4,2254
101,Morovis,2009,5-9,2402
101,Morovis,2009,10-14,2853
101,Morovis,2009,15-19,2814
101,Morovis,2009,20-24,2507
101,Morovis,2009,25-29,2315
101,Morovis,2009,30-34,2153
101,Morovis,2009,35-39,2169
101,Morovis,2009,40-44,2156
101,Morovis,2009,45-49,2179
101,Morovis,2009,50-54,2041
101,Morovis,2009,55-59,1749
101,Morovis,2009,60-64,1501
101,Morovis,2009,65-69,1145
101,Morovis,2009,70-74,902
101,Morovis,2009,75-79,589
101,Morovis,2009,80+,774
101,Morovis,2010,0-4,2176
101,Morovis,2010,5-9,2336
101,Morovis,2010,10-14,2800
101,Morovis,2010,15-19,2777
101,Morovis,2010,20-24,2564
101,Morovis,2010,25-29,2257
101,Morovis,2010,30-34,2178
101,Morovis,2010,35-39,2138
101,Morovis,2010,40-44,2154
101,Morovis,2010,45-49,2211
101,Morovis,2010,50-54,2105
101,Morovis,2010,55-59,1814
101,Morovis,2010,60-64,1540
101,Morovis,2010,65-69,1215
101,Morovis,2010,70-74,918
101,Morovis,2010,75-79,622
101,Morovis,2010,80+,806
101,Morovis,2011,0-4,2056
101,Morovis,2011,5-9,2304
101,Morovis,2011,10-14,2699
101,Morovis,2011,15-19,2685
101,Morovis,2011,20-24,2599
101,Morovis,2011,25-29,2181
101,Morovis,2011,30-34,2146
101,Morovis,2011,35-39,2041
101,Morovis,2011,40-44,2167
101,Morovis,2011,45-49,2201
101,Morovis,2011,50-54,2140
101,Morovis,2011,55-59,1905
101,Morovis,2011,60-64,1553
101,Morovis,2011,65-69,1298
101,Morovis,2011,70-74,935
101,Morovis,2011,75-79,640
101,Morovis,2011,80+,835
101,Morovis,2012,0-4,1975
101,Morovis,2012,5-9,2234
101,Morovis,2012,10-14,2524
101,Morovis,2012,15-19,2695
101,Morovis,2012,20-24,2558
101,Morovis,2012,25-29,2099
101,Morovis,2012,30-34,2091
101,Morovis,2012,35-39,2019
101,Morovis,2012,40-44,2148
101,Morovis,2012,45-49,2180
101,Morovis,2012,50-54,2165
101,Morovis,2012,55-59,1967
101,Morovis,2012,60-64,1585
101,Morovis,2012,65-69,1369
101,Morovis,2012,70-74,962
101,Morovis,2012,75-79,692
101,Morovis,2012,80+,854
101,Morovis,2013,0-4,1876
101,Morovis,2013,5-9,2169
101,Morovis,2013,10-14,2394
101,Morovis,2013,15-19,2635
101,Morovis,2013,20-24,2522
101,Morovis,2013,25-29,2074
101,Morovis,2013,30-34,2021
101,Morovis,2013,35-39,2000
101,Morovis,2013,40-44,2101
101,Morovis,2013,45-49,2159
101,Morovis,2013,50-54,2149
101,Morovis,2013,55-59,2078
101,Morovis,2013,60-64,1634
101,Morovis,2013,65-69,1435
101,Morovis,2013,70-74,977
101,Morovis,2013,75-79,736
101,Morovis,2013,80+,885
101,Morovis,2014,0-4,1762
101,Morovis,2014,5-9,2085
101,Morovis,2014,10-14,2286
101,Morovis,2014,15-19,2528
101,Morovis,2014,20-24,2455
101,Morovis,2014,25-29,2032
101,Morovis,2014,30-34,1944
101,Morovis,2014,35-39,1997
101,Morovis,2014,40-44,2051
101,Morovis,2014,45-49,2081
101,Morovis,2014,50-54,2168
101,Morovis,2014,55-59,2124
101,Morovis,2014,60-64,1704
101,Morovis,2014,65-69,1480
101,Morovis,2014,70-74,1015
101,Morovis,2014,75-79,799
101,Morovis,2014,80+,926
101,Morovis,2015,0-4,1661
101,Morovis,2015,5-9,1951
101,Morovis,2015,10-14,2160
101,Morovis,2015,15-19,2496
101,Morovis,2015,20-24,2340
101,Morovis,2015,25-29,2013
101,Morovis,2015,30-34,1875
101,Morovis,2015,35-39,1990
101,Morovis,2015,40-44,1976
101,Morovis,2015,45-49,2027
101,Morovis,2015,50-54,2203
101,Morovis,2015,55-59,2156
101,Morovis,2015,60-64,1783
101,Morovis,2015,65-69,1499
101,Morovis,2015,70-74,1086
101,Morovis,2015,75-79,842
101,Morovis,2015,80+,954
101,Morovis,2016,0-4,1498
101,Morovis,2016,5-9,1803
101,Morovis,2016,10-14,2109
101,Morovis,2016,15-19,2395
101,Morovis,2016,20-24,2227
101,Morovis,2016,25-29,2004
101,Morovis,2016,30-34,1787
101,Morovis,2016,35-39,1973
101,Morovis,2016,40-44,1860
101,Morovis,2016,45-49,2040
101,Morovis,2016,50-54,2189
101,Morovis,2016,55-59,2191
101,Morovis,2016,60-64,1867
101,Morovis,2016,65-69,1520
101,Morovis,2016,70-74,1174
101,Morovis,2016,75-79,869
101,Morovis,2016,80+,1001
101,Morovis,2017,0-4,1369
101,Morovis,2017,5-9,1695
101,Morovis,2017,10-14,2013
101,Morovis,2017,15-19,2215
101,Morovis,2017,20-24,2200
101,Morovis,2017,25-29,1904
101,Morovis,2017,30-34,1693
101,Morovis,2017,35-39,1915
101,Morovis,2017,40-44,1822
101,Morovis,2017,45-49,2003
101,Morovis,2017,50-54,2163
101,Morovis,2017,55-59,2222
101,Morovis,2017,60-64,1924
101,Morovis,2017,65-69,1541
101,Morovis,2017,70-74,1233
101,Morovis,2017,75-79,896
101,Morovis,2017,80+,1054
101,Morovis,2018,0-4,1175
101,Morovis,2018,5-9,1533
101,Morovis,2018,10-14,1891
101,Morovis,2018,15-19,2040
101,Morovis,2018,20-24,2051
101,Morovis,2018,25-29,1750
101,Morovis,2018,30-34,1603
101,Morovis,2018,35-39,1807
101,Morovis,2018,40-44,1761
101,Morovis,2018,45-49,1915
101,Morovis,2018,50-54,2119
101,Morovis,2018,55-59,2198
101,Morovis,2018,60-64,2000
101,Morovis,2018,65-69,1585
101,Morovis,2018,70-74,1272
101,Morovis,2018,75-79,917
101,Morovis,2018,80+,1089
101,Morovis,2019,0-4,1124
101,Morovis,2019,5-9,1464
101,Morovis,2019,10-14,1864
101,Morovis,2019,15-19,2007
101,Morovis,2019,20-24,2012
101,Morovis,2019,25-29,1741
101,Morovis,2019,30-34,1666
101,Morovis,2019,35-39,1794
101,Morovis,2019,40-44,1800
101,Morovis,2019,45-49,1902
101,Morovis,2019,50-54,2064
101,Morovis,2019,55-59,2233
101,Morovis,2019,60-64,2071
101,Morovis,2019,65-69,1661
101,Morovis,2019,70-74,1321
101,Morovis,2019,75-79,955
101,Morovis,2019,80+,1155
101,Morovis,2020,0-4,1050
101,Morovis,2020,5-9,1417
101,Morovis,2020,10-14,1748
101,Morovis,2020,15-19,1833
101,Morovis,2020,20-24,2033
101,Morovis,2020,25-29,2086
101,Morovis,2020,30-34,1959
101,Morovis,2020,35-39,1774
101,Morovis,2020,40-44,1806
101,Morovis,2020,45-49,1808
101,Morovis,2020,50-54,1953
101,Morovis,2020,55-59,2106
101,Morovis,2020,60-64,2022
101,Morovis,2020,65-69,1650
101,Morovis,2020,70-74,1326
101,Morovis,2020,75-79,958
101,Morovis,2020,80+,1177
101,Morovis,2021,0-4,1016
101,Morovis,2021,5-9,1317
101,Morovis,2021,10-14,1657
101,Morovis,2021,15-19,1815
101,Morovis,2021,20-24,1985
101,Morovis,2021,25-29,2058
101,Morovis,2021,30-34,2039
101,Morovis,2021,35-39,1754
101,Morovis,2021,40-44,1817
101,Morovis,2021,45-49,1745
101,Morovis,2021,50-54,1956
101,Morovis,2021,55-59,2092
101,Morovis,2021,60-64,2045
101,Morovis,2021,65-69,1726
101,Morovis,2021,70-74,1334
101,Morovis,2021,75-79,1019
101,Morovis,2021,80+,1222
101,Morovis,2022,0-4,987
101,Morovis,2022,5-9,1214
101,Morovis,2022,10-14,1565
101,Morovis,2022,15-19,1763
101,Morovis,2022,20-24,1867
101,Morovis,2022,25-29,2046
101,Morovis,2022,30-34,2055
101,Morovis,2022,35-39,1730
101,Morovis,2022,40-44,1795
101,Morovis,2022,45-49,1717
101,Morovis,2022,50-54,1930
101,Morovis,2022,55-59,2067
101,Morovis,2022,60-64,2057
101,Morovis,2022,65-69,1789
101,Morovis,2022,70-74,1359
101,Morovis,2022,75-79,1068
101,Morovis,2022,80+,1261
101,Morovis,2023,0-4,986
101,Morovis,2023,5-9,1132
101,Morovis,2023,10-14,1497
101,Morovis,2023,15-19,1733
101,Morovis,2023,20-24,1795
101,Morovis,2023,25-29,2026
101,Morovis,2023,30-34,2080
101,Morovis,2023,35-39,1774
101,Morovis,2023,40-44,1769
101,Morovis,2023,45-49,1727
101,Morovis,2023,50-54,1886
101,Morovis,2023,55-59,2035
101,Morovis,2023,60-64,2048
101,Morovis,2023,65-69,1867
101,Morovis,2023,70-74,1408
101,Morovis,2023,75-79,1114
101,Morovis,2023,80+,1305
103,Naguabo,2000,0-4,1799
103,Naguabo,2000,5-9,1940
103,Naguabo,2000,10-14,1969
103,Naguabo,2000,15-19,1987
103,Naguabo,2000,20-24,1956
103,Naguabo,2000,25-29,1865
103,Naguabo,2000,30-34,1571
103,Naguabo,2000,35-39,1476
103,Naguabo,2000,40-44,1449
103,Naguabo,2000,45-49,1446
103,Naguabo,2000,50-54,1435
103,Naguabo,2000,55-59,1250
103,Naguabo,2000,60-64,1051
