period,region,sex,e0
2000-2004,Hormigueros,1,75.84362902681521
2000-2004,Hormigueros,2,82.38177887923693
2005-2009,Hormigueros,1,76.75110870122725
2005-2009,Hormigueros,2,83.24586197630772
2010-2014,Hormigueros,1,77.85647449997587
2010-2014,Hormigueros,2,84.30370690559924
2015-2019,Hormigueros,1,79.34140957796865
2015-2019,Hormigueros,2,85.73241354209085
2020-2024,Hormigueros,1,79.2918621151216
2020-2024,Hormigueros,2,85.68847575489374
1980-1984,Humacao,1,71.49876810414503
1980-1984,Humacao,2,78.2490468924015
1985-1989,Humacao,1,71.54146718403514
1985-1989,Humacao,2,78.2905410942
1990-1994,Humacao,1,71.5909791211493
1990-1994,Humacao,2,78.33747216912396
1995-1999,Humacao,1,72.01557574959428
1995-1999,Humacao,2,78.74132248972778
